year,assess_year,code,category,taxonid_iucn
2019,2019,CR,Critically Endangered,19455
1996,1996,VU,Vulnerable,19455
1994,1994,V,Vulnerable,19455
1990,1990,V,Vulnerable,19455
2016,2014,CR,Critically Endangered,49829794
2014,2013,CR,Critically Endangered,172524
2019,2019,CR,Critically Endangered,61366030
2014,2014,CR,Critically Endangered,61366030
2021,2021,CR,Critically Endangered,172568
2014,2013,CR,Critically Endangered,172568
2015,2015,CR,Critically Endangered,75976755
2021,2021,CR,Critically Endangered,200035703
2016,2016,CR,Critically Endangered,44659
2004,2004,VU,Vulnerable,44659
2016,2016,CR,Critically Endangered,19479
2004,2004,DD,Data Deficient,19479
1996,1996,DD,Data Deficient,19479
1994,1994,R,Rare,19479
2019,2018,CR,Critically Endangered,41848
2016,2015,VU,Vulnerable,41848
2003,2003,VU,Vulnerable,41848
2006,2006,CR,Critically Endangered,54568
2004,2004,EN,Endangered,54568
2020,2019,CR,Critically Endangered,54486
2004,2004,EN,Endangered,54486
2017,2016,CR,Critically Endangered,54881
2004,2004,CR,Critically Endangered,54881
2021,2020,CR,Critically Endangered,161320
2009,2008,VU,Vulnerable,161320
2021,2020,CR,Critically Endangered,161478
2009,2008,DD,Data Deficient,161478
2021,2020,CR,Critically Endangered,161409
2009,2008,VU,Vulnerable,161409
2021,2020,CR,Critically Endangered,63167
2006,2006,VU,Vulnerable,63167
2021,2019,CR,Critically Endangered,161677
2009,2008,DD,Data Deficient,161677
2021,2020,CR,Critically Endangered,63131
2007,2007,EN,Endangered,63131
2021,2019,CR,Critically Endangered,104005557
2021,2020,CR,Critically Endangered,104007203
2020,2019,CR,Critically Endangered,19495
2008,2008,CR,Critically Endangered,19495
1996,1996,CR,Critically Endangered,19495
1994,1994,E,Endangered,19495
1990,1990,E,Endangered,19495
1988,1988,E,Endangered,19495
1986,1986,E,Endangered,19495
1965,1965,,"""Very rare and believed to be decreasing in numbers""",19495
2015,2015,CR,Critically Endangered,19514
2010,2008,CR,Critically Endangered,19514
2004,2004,CR,Critically Endangered,19514
1996,1996,DD,Data Deficient,19514
1994,1994,E,Endangered,19514
2021,2021,CR,Critically Endangered,44781
2010,2009,CR,Critically Endangered,44781
2008,2008,CR,Critically Endangered,44781
2004,2004,CR,Critically Endangered,44781
2021,2019,CR,Critically Endangered,197175
2021,2019,CR,Critically Endangered,115604135
2021,2019,CR,Critically Endangered,197168
2021,2019,CR,Critically Endangered,197171
2021,2019,CR,Critically Endangered,115604119
2020,2015,CR,Critically Endangered,19594
2008,2008,CR,Critically Endangered,19594
2003,2003,CR,Critically Endangered,19594
2000,2000,CR,Critically Endangered,19594
1996,1996,CR,Critically Endangered,19594
1994,1994,E,Endangered,19594
1990,1990,E,Endangered,19594
1988,1988,E,Endangered,19594
2020,2015,CR,Critically Endangered,13508501
2012,2012,CR,Critically Endangered,13508501
2020,2020,CR,Critically Endangered,22682464
2018,2018,CR,Critically Endangered,22682464
2016,2016,CR,Critically Endangered,22682464
2015,2015,CR,Critically Endangered,22682464
2012,2012,NT,Near Threatened,22682464
2008,2008,NT,Near Threatened,22682464
2004,2004,NT,Near Threatened,22682464
2000,2000,LR/nt,Lower Risk/near threatened,22682464
1994,1994,LR/nt,Lower Risk/near threatened,22682464
1988,1988,T,Threatened,22682464
2021,2020,CR,Critically Endangered,161463
2009,2006,NT,Near Threatened,161463
2017,2016,CR,Critically Endangered,22694103
2016,2016,CR,Critically Endangered,22694103
2015,2015,CR,Critically Endangered,22694103
2013,2013,CR,Critically Endangered,22694103
2012,2012,CR,Critically Endangered,22694103
2010,2010,CR,Critically Endangered,22694103
2009,2009,CR,Critically Endangered,22694103
2008,2008,CR,Critically Endangered,22694103
2004,2004,CR,Critically Endangered,22694103
2000,2000,CR,Critically Endangered,22694103
1996,1996,EN,Endangered,22694103
1994,1994,EN,Endangered,22694103
1988,1988,T,Threatened,22694103
2014,2012,CR,Critically Endangered,201467
2021,2020,CR,Critically Endangered,107887429
2007,2007,CR,Critically Endangered,63579
2016,2014,CR,Critically Endangered,19661
1996,1996,EX,Extinct,19661
1994,1994,Ex,Extinct,19661
2012,2011,CR,Critically Endangered,19670
2000,2000,EX,Extinct,19670
1996,1996,VU,Vulnerable,19670
1994,1994,I,Indeterminate,19670
1996,1996,CR,Critically Endangered,40704
1994,1994,E,Endangered,40704
2018,2016,CR,Critically Endangered,22680344
2016,2016,CR,Critically Endangered,22680344
2015,2015,CR,Critically Endangered,22680344
2012,2012,CR,Critically Endangered,22680344
2009,2009,CR,Critically Endangered,22680344
2008,2008,CR,Critically Endangered,22680344
2006,2006,CR,Critically Endangered,22680344
2004,2004,CR,Critically Endangered,22680344
2000,2000,CR,Critically Endangered,22680344
1996,1996,CR,Critically Endangered,22680344
1994,1994,CR,Critically Endangered,22680344
1988,1988,T,Threatened,22680344
2020,2015,CR,Critically Endangered,49581455
2016,2015,CR,Critically Endangered,49581455
2009,2008,CR,Critically Endangered,168210
2019,2018,CR,Critically Endangered,41853
2003,2003,VU,Vulnerable,41853
2019,2019,CR,Critically Endangered,60181
2006,2006,VU,Vulnerable,60181
2019,2018,CR,Critically Endangered,39394
2006,2006,VU,Vulnerable,39394
2019,2018,CR,Critically Endangered,104019954
2019,2018,CR,Critically Endangered,41854
2016,2015,VU,Vulnerable,41854
2003,2003,VU,Vulnerable,41854
2019,2018,CR,Critically Endangered,60180
2006,2006,EN,Endangered,60180
2019,2018,CR,Critically Endangered,60182
2006,2006,VU,Vulnerable,60182
2019,2018,CR,Critically Endangered,130391495
1996,1996,CR,Critically Endangered,19727
1994,1994,Ex,Extinct,19727
1996,1996,CR,Critically Endangered,19728
1994,1994,R,Rare,19728
1996,1996,CR,Critically Endangered,19729
1994,1994,R,Rare,19729
2017,2014,CR,Critically Endangered,50950556
2014,2013,CR,Critically Endangered,19730
1996,1996,VU,Vulnerable,19730
1994,1994,R,Rare,19730
1990,1990,R,Rare,19730
1988,1988,R,Rare,19730
1986,1986,R,Rare,19730
1983,1983,R,Rare,19730
2017,2015,CR,Critically Endangered,80580925
2017,2015,CR,Critically Endangered,80580936
2018,2017,CR,Critically Endangered,67527598
2021,2020,CR,Critically Endangered,149165101
2020,2019,CR,Critically Endangered,139565471
2009,2009,CR,Critically Endangered,59770
2006,2006,CR,Critically Endangered,59770
2014,2014,CR,Critically Endangered,51269353
2008,2008,CR,Critically Endangered,19740
1996,1996,CR,Critically Endangered,19740
1994,1994,E,Endangered,19740
1990,1990,E,Endangered,19740
1988,1988,E,Endangered,19740
1986,1986,E,Endangered,19740
2020,2020,CR,Critically Endangered,120038159
2017,2016,CR,Critically Endangered,22723149
2016,2016,CR,Critically Endangered,22723149
2015,2015,CR,Critically Endangered,22723149
2012,2012,CR,Critically Endangered,22723149
2010,2010,CR,Critically Endangered,22723149
2009,2009,CR,Critically Endangered,22723149
2008,2008,CR,Critically Endangered,22723149
2004,2004,VU,Vulnerable,22723149
2000,2000,VU,Vulnerable,22723149
1996,1996,VU,Vulnerable,22723149
1994,1994,VU,Vulnerable,22723149
1988,1988,T,Threatened,22723149
1996,1996,CR,Critically Endangered,19760
1994,1994,Ex,Extinct,19760
2021,2018,CR,Critically Endangered,19797
2000,2000,EN,Endangered,19797
1996,1996,VU,Vulnerable,19797
2011,2009,CR,Critically Endangered,156002
2019,2015,CR,Critically Endangered,40644
2008,2008,EN,Endangered,40644
2003,2003,CR,Critically Endangered,40644
2000,2000,EN,Endangered,40644
1996,1996,EN,Endangered,40644
1994,1994,E,Endangered,40644
1990,1990,E,Endangered,40644
1988,1988,I,Indeterminate,40644
1986,1986,I,Indeterminate,40644
1982,1982,I,Indeterminate,40644
2020,2020,CR,Critically Endangered,19823
2014,2008,CR,Critically Endangered,19823
2008,2008,CR,Critically Endangered,19823
2000,2000,EN,Endangered,19823
1996,1996,EN,Endangered,19823
1994,1994,E,Endangered,19823
1990,1990,E,Endangered,19823
1988,1988,E,Endangered,19823
1986,1986,E,Endangered,19823
1982,1982,E,Endangered,19823
2018,2018,CR,Critically Endangered,19832
2008,2008,CR,Critically Endangered,19832
2003,2003,CR,Critically Endangered,19832
2002,2002,CR,Critically Endangered,19832
2000,2000,LR/cd,Lower Risk/conservation dependent,19832
1996,1996,VU,Vulnerable,19832
2006,2006,CR,Critically Endangered,61353
2006,2006,CR,Critically Endangered,19856
1996,1996,VU,Vulnerable,19856
2008,2008,CR,Critically Endangered,135643
2019,2014,CR,Critically Endangered,54923065
2000,2000,CR,Critically Endangered,39463
2008,2008,CR,Critically Endangered,135413
2008,2008,CR,Critically Endangered,135417
2008,2008,CR,Critically Endangered,135422
2012,2011,CR,Critically Endangered,19879
2000,2000,CR,Critically Endangered,19879
1996,1996,DD,Data Deficient,19879
1994,1994,Ex,Extinct,19879
1990,1990,I,Indeterminate,19879
1988,1988,I,Indeterminate,19879
1986,1986,I,Indeterminate,19879
2009,2007,CR,Critically Endangered,19884
1996,1996,EN,Endangered,19884
1994,1994,E,Endangered,19884
2009,2007,CR,Critically Endangered,168194
2012,2011,CR,Critically Endangered,168195
2009,2007,CR,Critically Endangered,168195
2012,2011,CR,Critically Endangered,198823
2009,2007,CR,Critically Endangered,168196
2009,2007,CR,Critically Endangered,168197
2000,2000,CR,Critically Endangered,19881
1996,1996,EN,Endangered,19881
1994,1994,E,Endangered,19881
1990,1990,E,Endangered,19881
2018,2017,CR,Critically Endangered,66186262
2017,2016,CR,Critically Endangered,6664
2011,2011,CR,Critically Endangered,6664
2008,2008,DD,Data Deficient,6664
1996,1996,VU,Vulnerable,6664
2020,2015,CR,Critically Endangered,4079
2015,2008,CR,Critically Endangered,4079
2008,2008,CR,Critically Endangered,4079
2000,2000,CR,Critically Endangered,4079
1996,1996,CR,Critically Endangered,4079
2020,2020,CR,Critically Endangered,4074
2015,2008,CR,Critically Endangered,4074
2008,2008,CR,Critically Endangered,4074
2003,2003,CR,Critically Endangered,4074
2000,2000,CR,Critically Endangered,4074
1996,1996,CR,Critically Endangered,4074
1994,1994,E,Endangered,4074
2021,2019,CR,Critically Endangered,127935094
2021,2021,CR,Critically Endangered,22695254
2017,2016,CR,Critically Endangered,22695254
2016,2016,CR,Critically Endangered,22695254
2015,2015,CR,Critically Endangered,22695254
2013,2013,CR,Critically Endangered,22695254
2012,2012,CR,Critically Endangered,22695254
2009,2009,CR,Critically Endangered,22695254
2008,2008,CR,Critically Endangered,22695254
2007,2007,CR,Critically Endangered,22695254
2004,2004,NT,Near Threatened,22695254
2000,2000,LR/nt,Lower Risk/near threatened,22695254
1994,1994,LR/nt,Lower Risk/near threatened,22695254
1988,1988,LR/lc,Lower Risk/least concern,22695254
2020,2019,CR,Critically Endangered,55431
2004,2004,CR,Critically Endangered,55431
2020,2019,CR,Critically Endangered,55442
2004,2004,EN,Endangered,55442
2020,2019,CR,Critically Endangered,55456
2006,2006,CR,Critically Endangered,55456
2004,2004,DD,Data Deficient,55456
2020,2019,CR,Critically Endangered,55459
2010,2009,CR,Critically Endangered,55459
2004,2004,CR,Critically Endangered,55459
2020,2019,CR,Critically Endangered,55527
2004,2004,DD,Data Deficient,55527
2020,2019,CR,Critically Endangered,55583
2004,2004,CR,Critically Endangered,55583
2020,2019,CR,Critically Endangered,55613
2006,2006,CR,Critically Endangered,55613
2004,2004,EN,Endangered,55613
2020,2019,CR,Critically Endangered,55639
2006,2006,CR,Critically Endangered,55639
2004,2004,EN,Endangered,55639
2020,2019,CR,Critically Endangered,55658
2010,2009,CR,Critically Endangered,55658
2004,2004,CR,Critically Endangered,55658
2020,2020,CR,Critically Endangered,169851969
2010,2009,CR,Critically Endangered,155556
2016,2015,CR,Critically Endangered,44712322
2013,2013,CR,Critically Endangered,44712322
2010,2009,CR,Critically Endangered,19908
1996,1996,CR,Critically Endangered,19908
1994,1994,V,Vulnerable,19908
1990,1990,V,Vulnerable,19908
1988,1988,V,Vulnerable,19908
1986,1986,V,Vulnerable,19908
2010,2009,CR,Critically Endangered,19909
1996,1996,CR,Critically Endangered,19909
1994,1994,V,Vulnerable,19909
1990,1990,V,Vulnerable,19909
1988,1988,V,Vulnerable,19909
1986,1986,V,Vulnerable,19909
2010,2009,CR,Critically Endangered,19910
1996,1996,CR,Critically Endangered,19910
1994,1994,V,Vulnerable,19910
1990,1990,V,Vulnerable,19910
1988,1988,V,Vulnerable,19910
1986,1986,V,Vulnerable,19910
2010,2009,CR,Critically Endangered,19911
1996,1996,CR,Critically Endangered,19911
1994,1994,V,Vulnerable,19911
1990,1990,V,Vulnerable,19911
1988,1988,V,Vulnerable,19911
1986,1986,V,Vulnerable,19911
2021,2020,CR,Critically Endangered,22692245
2018,2018,CR,Critically Endangered,22692245
2016,2016,CR,Critically Endangered,22692245
2015,2015,CR,Critically Endangered,22692245
2013,2013,CR,Critically Endangered,22692245
2012,2012,EN,Endangered,22692245
2008,2008,EN,Endangered,22692245
2007,2007,EN,Endangered,22692245
2006,2006,EN,Endangered,22692245
2004,2004,EN,Endangered,22692245
2000,2000,EN,Endangered,22692245
1996,1996,EN,Endangered,22692245
1994,1994,EN,Endangered,22692245
1988,1988,T,Threatened,22692245
2020,2019,CR,Critically Endangered,160966327
2020,2017,CR,Critically Endangered,58064398
2011,2009,CR,Critically Endangered,156192
2010,2009,CR,Critically Endangered,155491
2004,2004,CR,Critically Endangered,19942
1996,1996,CR,Critically Endangered,19942
1994,1994,E,Endangered,19942
1990,1990,E,Endangered,19942
2011,2011,CR,Critically Endangered,180779
2006,2006,CR,Critically Endangered,19947
1996,1996,VU,Vulnerable,19947
2008,2008,CR,Critically Endangered,19948
1996,1996,DD,Data Deficient,19948
2006,2006,CR,Critically Endangered,61217
2019,2019,CR,Critically Endangered,19951
1996,1996,CR,Critically Endangered,19951
1994,1994,E,Endangered,19951
2007,2007,CR,Critically Endangered,64102
2018,2017,CR,Critically Endangered,178207
2017,2013,CR,Critically Endangered,178207
2010,2009,EN,Endangered,178207
1996,1996,CR,Critically Endangered,19971
1994,1994,I,Indeterminate,19971
1990,1990,I,Indeterminate,19971
1988,1988,I,Indeterminate,19971
2011,2011,CR,Critically Endangered,181199
2019,2019,CR,Critically Endangered,149847680
2011,2010,CR,Critically Endangered,181224
2010,2010,CR,Critically Endangered,168546
2019,2019,CR,Critically Endangered,149847763
2011,2010,CR,Critically Endangered,187986
2011,2011,CR,Critically Endangered,187918
2008,2008,CR,Critically Endangered,135149
2010,2010,CR,Critically Endangered,168571
2010,2010,CR,Critically Endangered,168564
2010,2010,CR,Critically Endangered,168257
2017,2016,CR,Critically Endangered,86849373
2020,2020,CR,Critically Endangered,154864
2010,2009,CR,Critically Endangered,154864
2019,2018,CR,Critically Endangered,102656174
2020,2016,CR,Critically Endangered,54732
2017,2016,CR,Critically Endangered,54732
2004,2004,VU,Vulnerable,54732
2020,2019,CR,Critically Endangered,182821
2010,2006,CR,Critically Endangered,182821
2020,2019,CR,Critically Endangered,181683
2010,2006,VU,Vulnerable,181683
2004,2004,CR,Critically Endangered,57614
1996,1996,CR,Critically Endangered,20085
2014,2012,CR,Critically Endangered,201482
2013,2012,CR,Critically Endangered,59048
2004,2004,VU,Vulnerable,59048
2010,2008,CR,Critically Endangered,184677
2020,2019,CR,Critically Endangered,122309294
2020,2015,CR,Critically Endangered,39844
2008,2008,CR,Critically Endangered,39844
2004,2004,CR,Critically Endangered,39844
2000,2000,EN,Endangered,39844
2012,2011,CR,Critically Endangered,20112
1996,1996,DD,Data Deficient,20112
1994,1994,V,Vulnerable,20112
2012,2011,CR,Critically Endangered,20115
1996,1996,DD,Data Deficient,20115
1994,1994,V,Vulnerable,20115
2020,2020,CR,Critically Endangered,22687863
2018,2016,CR,Critically Endangered,22687863
2016,2016,CR,Critically Endangered,22687863
2015,2015,CR,Critically Endangered,22687863
2013,2013,CR,Critically Endangered,22687863
2012,2012,CR,Critically Endangered,22687863
2009,2009,CR,Critically Endangered,22687863
2008,2008,CR,Critically Endangered,22687863
2004,2004,CR,Critically Endangered,22687863
2000,2000,CR,Critically Endangered,22687863
1996,1996,CR,Critically Endangered,22687863
1994,1994,CR,Critically Endangered,22687863
1988,1988,T,Threatened,22687863
2010,2008,CR,Critically Endangered,184601
2018,2018,CR,Critically Endangered,183133
2010,2006,LC,Least Concern,183133
2017,2016,CR,Critically Endangered,107396571
2016,2016,CR,Critically Endangered,89299396
2014,2012,CR,Critically Endangered,196492
2011,2010,CR,Critically Endangered,187929
2011,2010,CR,Critically Endangered,188001
2012,2007,CR,Critically Endangered,199531
2014,2012,CR,Critically Endangered,196295
2021,2020,CR,Critically Endangered,164451067
2014,2012,CR,Critically Endangered,15712802
2020,2017,CR,Critically Endangered,20185
2015,2008,EN,Endangered,20185
2008,2008,EN,Endangered,20185
1996,1996,CR,Critically Endangered,20185
2008,2008,CR,Critically Endangered,133121
2021,2018,CR,Critically Endangered,39599
2000,2000,CR,Critically Endangered,39599
1996,1996,EN,Endangered,39599
1994,1994,I,Indeterminate,39599
1990,1990,I,Indeterminate,39599
1988,1988,I,Indeterminate,39599
2020,2019,CR,Critically Endangered,165391
2010,2006,CR,Critically Endangered,165391
2009,2006,CR,Critically Endangered,165391
2021,2017,CR,Critically Endangered,123732608
2021,2020,CR,Critically Endangered,162160938
2008,2008,CR,Critically Endangered,20227
1996,1996,EN,Endangered,20227
1994,1994,K,Insufficiently Known,20227
2020,2015,CR,Critically Endangered,20229
2008,2008,CR,Critically Endangered,20229
2000,2000,EN,Endangered,20229
1996,1996,EN,Endangered,20229
1994,1994,E,Endangered,20229
1990,1990,E,Endangered,20229
1988,1988,E,Endangered,20229
1986,1986,E,Endangered,20229
2020,2015,CR,Critically Endangered,39846
2008,2008,CR,Critically Endangered,39846
2000,2000,EN,Endangered,39846
2020,2015,CR,Critically Endangered,39847
2008,2008,CR,Critically Endangered,39847
2000,2000,EN,Endangered,39847
2008,2008,CR,Critically Endangered,135152
2011,2011,CR,Critically Endangered,166114
2013,2012,CR,Critically Endangered,197693
2020,2011,CR,Critically Endangered,195591
2012,2011,CR,Critically Endangered,195591
2020,2011,CR,Critically Endangered,195597
2012,2011,CR,Critically Endangered,195597
1996,1996,CR,Critically Endangered,20268
2020,2020,CR,Critically Endangered,22689738
2016,2016,CR,Critically Endangered,22689738
2015,2015,CR,Critically Endangered,22689738
2012,2012,CR,Critically Endangered,22689738
2009,2009,CR,Critically Endangered,22689738
2008,2008,CR,Critically Endangered,22689738
2004,2004,CR,Critically Endangered,22689738
2000,2000,CR,Critically Endangered,22689738
1996,1996,CR,Critically Endangered,22689738
1994,1994,CR,Critically Endangered,22689738
1988,1988,T,Threatened,22689738
2014,2012,CR,Critically Endangered,196769
2021,2019,CR,Critically Endangered,127901942
2020,2020,CR,Critically Endangered,103881687
2018,2018,CR,Critically Endangered,103881687
2017,2016,EN,Endangered,103881687
2016,2016,EN,Endangered,103881687
2012,2007,CR,Critically Endangered,199544
2008,2008,CR,Critically Endangered,20294
1996,1996,EN,Endangered,20294
1994,1994,R,Rare,20294
2020,2019,CR,Critically Endangered,165392
2010,2006,CR,Critically Endangered,165392
2009,2006,CR,Critically Endangered,165392
2021,2020,CR,Critically Endangered,157846332
2008,2008,CR,Critically Endangered,20333
1996,1996,EN,Endangered,20333
1994,1994,E,Endangered,20333
1990,1990,E,Endangered,20333
2000,2000,CR,Critically Endangered,20354
1996,1996,DD,Data Deficient,20354
1994,1994,I,Indeterminate,20354
2000,2000,CR,Critically Endangered,20349
1996,1996,DD,Data Deficient,20349
1994,1994,I,Indeterminate,20349
2000,2000,CR,Critically Endangered,20356
1996,1996,DD,Data Deficient,20356
1994,1994,I,Indeterminate,20356
2000,2000,CR,Critically Endangered,20359
1996,1996,DD,Data Deficient,20359
1994,1994,I,Indeterminate,20359
2000,2000,CR,Critically Endangered,20361
1996,1996,DD,Data Deficient,20361
1994,1994,I,Indeterminate,20361
2000,2000,CR,Critically Endangered,20362
1996,1996,DD,Data Deficient,20362
1994,1994,I,Indeterminate,20362
2000,2000,CR,Critically Endangered,20365
1996,1996,DD,Data Deficient,20365
1994,1994,I,Indeterminate,20365
2000,2000,CR,Critically Endangered,20366
1996,1996,DD,Data Deficient,20366
1994,1994,I,Indeterminate,20366
2000,2000,CR,Critically Endangered,20368
1996,1996,DD,Data Deficient,20368
1994,1994,I,Indeterminate,20368
2000,2000,CR,Critically Endangered,20369
1996,1996,DD,Data Deficient,20369
1994,1994,I,Indeterminate,20369
1996,1996,CR,Critically Endangered,20371
2013,2012,CR,Critically Endangered,14663
2004,2004,VU,Vulnerable,14663
1996,1996,EN,Endangered,14663
1994,1994,R,Rare,14663
1990,1990,R,Rare,14663
1988,1988,R,Rare,14663
1986,1986,I,Indeterminate,14663
2018,2016,CR,Critically Endangered,20394
2008,2008,CR,Critically Endangered,20394
1996,1996,EN,Endangered,20394
2018,2016,CR,Critically Endangered,20395
2008,2008,CR,Critically Endangered,20395
1996,1996,EN,Endangered,20395
2017,2017,CR,Critically Endangered,133710
2008,2008,CR,Critically Endangered,133710
2017,2017,CR,Critically Endangered,20425
2012,2008,VU,Vulnerable,20425
2008,2008,VU,Vulnerable,20425
1996,1996,DD,Data Deficient,20425
1994,1994,K,Insufficiently Known,20425
2020,2018,CR,Critically Endangered,97250154
1996,1996,CR,Critically Endangered,20445
1996,1996,CR,Critically Endangered,20453
1996,1996,CR,Critically Endangered,20460
1994,1994,V,Vulnerable,20460
1996,1996,CR,Critically Endangered,20461
1996,1996,CR,Critically Endangered,20462
2020,2019,CR,Critically Endangered,21168
1996,1996,VU,Vulnerable,21168
1994,1994,R,Rare,21168
1990,1990,R,Rare,21168
2013,2012,CR,Critically Endangered,20467
1996,1996,CR,Critically Endangered,20467
1994,1994,E,Endangered,20467
1990,1990,E,Endangered,20467
1988,1988,V,Vulnerable,20467
1986,1986,V,Vulnerable,20467
2014,2012,CR,Critically Endangered,196231
2017,2016,CR,Critically Endangered,97488857
2019,2015,CR,Critically Endangered,178564
2010,2009,VU,Vulnerable,178564
2016,2015,CR,Critically Endangered,75605372
2016,2015,CR,Critically Endangered,75605414
2016,2015,CR,Critically Endangered,75605435
2016,2015,CR,Critically Endangered,75605475
2017,2015,CR,Critically Endangered,75605559
2016,2015,CR,Critically Endangered,75605882
2016,2015,CR,Critically Endangered,75605887
2016,2015,CR,Critically Endangered,75605940
2016,2015,CR,Critically Endangered,178322
2010,2009,CR,Critically Endangered,178322
2017,2015,CR,Critically Endangered,65527235
2017,2014,CR,Critically Endangered,65527148
2020,2014,CR,Critically Endangered,65527213
2017,2014,CR,Critically Endangered,65527213
2020,2014,CR,Critically Endangered,65526540
2017,2014,CR,Critically Endangered,65526540
2017,2015,CR,Critically Endangered,65526902
2009,2007,DD,Data Deficient,20600
2008,2008,CR,Critically Endangered,20600
1996,1996,VU,Vulnerable,20600
2020,2019,CR,Critically Endangered,44591
2004,2004,NT,Near Threatened,44591
2019,2018,CR,Critically Endangered,39385
2009,2007,EN,Endangered,39385
2000,2000,LR/nt,Lower Risk/near threatened,39385
2020,2019,CR,Critically Endangered,60201
2006,2006,DD,Data Deficient,60201
2019,2018,CR,Critically Endangered,39386
2007,2007,EN,Endangered,39386
2000,2000,DD,Data Deficient,39386
2020,2019,CR,Critically Endangered,60202
2006,2006,VU,Vulnerable,60202
2016,2015,CR,Critically Endangered,20639
2008,2008,CR,Critically Endangered,20639
1996,1996,EN,Endangered,20639
1994,1994,V,Vulnerable,20639
1990,1990,R,Rare,20639
1988,1988,R,Rare,20639
1986,1986,R,Rare,20639
1982,1982,R,Rare,20639
2016,2015,CR,Critically Endangered,136443
2008,2008,CR,Critically Endangered,136443
2017,2016,CR,Critically Endangered,49581681
2010,2009,CR,Critically Endangered,13636
1996,1996,VU,Vulnerable,13636
2014,2012,CR,Critically Endangered,201470
2017,2015,CR,Critically Endangered,80581091
2017,2015,CR,Critically Endangered,80581249
2017,2015,CR,Critically Endangered,80581293
2016,2015,CR,Critically Endangered,47103121
2013,2013,CR,Critically Endangered,47103145
2016,2015,CR,Critically Endangered,47103175
2016,2015,CR,Critically Endangered,47103187
2016,2015,CR,Critically Endangered,47103206
2013,2013,CR,Critically Endangered,47103224
2016,2015,CR,Critically Endangered,47103236
2013,2013,CR,Critically Endangered,47103248
2013,2013,CR,Critically Endangered,47103260
2013,2013,CR,Critically Endangered,47103294
2013,2013,CR,Critically Endangered,47103310
2013,2013,CR,Critically Endangered,47103328
2016,2015,CR,Critically Endangered,47103344
2014,2013,CR,Critically Endangered,19451241
2008,2008,CR,Critically Endangered,135586
2006,2006,CR,Critically Endangered,44168
2003,2003,EN,Endangered,44168
2019,2017,CR,Critically Endangered,61417
2007,2007,CR,Critically Endangered,61417
2006,2006,EN,Endangered,61417
2019,2017,CR,Critically Endangered,39329
2006,2006,EN,Endangered,39329
2000,2000,DD,Data Deficient,39329
2020,2019,CR,Critically Endangered,44571
2004,2004,DD,Data Deficient,44571
2021,2019,CR,Critically Endangered,161558
2009,2008,VU,Vulnerable,161558
2020,2019,CR,Critically Endangered,161638
2009,2008,DD,Data Deficient,161638
2019,2018,CR,Critically Endangered,39331
2007,2007,EN,Endangered,39331
2000,2000,EN,Endangered,39331
2019,2017,CR,Critically Endangered,61418
2007,2007,CR,Critically Endangered,61418
2006,2006,EN,Endangered,61418
2019,2017,CR,Critically Endangered,39332
2015,2014,CR,Critically Endangered,39332
2006,2006,CR,Critically Endangered,39332
2000,2000,VU,Vulnerable,39332
2012,2012,CR,Critically Endangered,20707
1996,1996,VU,Vulnerable,20707
2012,2012,CR,Critically Endangered,20706
1996,1996,CR,Critically Endangered,20706
1994,1994,I,Indeterminate,20706
2010,2009,CR,Critically Endangered,155720
2016,2015,CR,Critically Endangered,16084586
2017,2014,CR,Critically Endangered,178690
2010,2009,CR,Critically Endangered,178690
2021,2018,CR,Critically Endangered,124929540
2004,2004,CR,Critically Endangered,20795
1996,1996,CR,Critically Endangered,20795
2014,2012,CR,Critically Endangered,196224
2011,2010,CR,Critically Endangered,20824
1996,1996,VU,Vulnerable,20824
1994,1994,V,Vulnerable,20824
1990,1990,V,Vulnerable,20824
1988,1988,V,Vulnerable,20824
1986,1986,I,Indeterminate,20824
1982,1982,I,Indeterminate,20824
2012,2011,CR,Critically Endangered,196395
2019,2019,CR,Critically Endangered,196297
2012,2011,CR,Critically Endangered,196402
2009,2007,CR,Critically Endangered,168175
2010,2009,CR,Critically Endangered,20864
1996,1996,CR,Critically Endangered,20864
1994,1994,V,Vulnerable,20864
1990,1990,V,Vulnerable,20864
1988,1988,V,Vulnerable,20864
1986,1986,V,Vulnerable,20864
2010,2009,CR,Critically Endangered,20865
1996,1996,CR,Critically Endangered,20865
1994,1994,V,Vulnerable,20865
1990,1990,V,Vulnerable,20865
1988,1988,V,Vulnerable,20865
1986,1986,V,Vulnerable,20865
2010,2009,CR,Critically Endangered,20866
1996,1996,CR,Critically Endangered,20866
1994,1994,V,Vulnerable,20866
1990,1990,V,Vulnerable,20866
1988,1988,V,Vulnerable,20866
1986,1986,V,Vulnerable,20866
2018,2017,CR,Critically Endangered,65686327
2018,2017,CR,Critically Endangered,65686344
2017,2016,CR,Critically Endangered,56485
2004,2004,DD,Data Deficient,56485
2004,2004,CR,Critically Endangered,56649
2019,2016,CR,Critically Endangered,56785
2004,2004,VU,Vulnerable,56785
2008,2008,CR,Critically Endangered,134417
1996,1996,CR,Critically Endangered,20876
1996,1996,CR,Critically Endangered,20870
2018,2018,CR,Critically Endangered,22685245
2016,2016,CR,Critically Endangered,22685245
2015,2015,CR,Critically Endangered,22685245
2013,2013,CR,Critically Endangered,22685245
2012,2012,CR,Critically Endangered,22685245
2010,2010,CR,Critically Endangered,22685245
2009,2009,CR,Critically Endangered,22685245
2008,2008,CR,Critically Endangered,22685245
