year,assess_year,code,category,taxonid_iucn
2018,2018,CR,Critically Endangered,22713719
2017,2016,CR,Critically Endangered,22713719
2016,2016,CR,Critically Endangered,22713719
2015,2015,CR,Critically Endangered,22713719
2012,2012,CR,Critically Endangered,22713719
2011,2011,CR,Critically Endangered,22713719
2010,2010,CR,Critically Endangered,22713719
2009,2009,CR,Critically Endangered,22713719
2008,2008,CR,Critically Endangered,22713719
2004,2004,CR,Critically Endangered,22713719
2000,2000,CR,Critically Endangered,22713719
1996,1996,CR,Critically Endangered,22713719
1994,1994,CR,Critically Endangered,22713719
1988,1988,NR,Not Recognized,22713719
2016,1996,CR,Critically Endangered,1820
1996,1996,CR,Critically Endangered,1820
2008,2008,CR,Critically Endangered,135600
2014,2013,CR,Critically Endangered,19483002
2014,2013,CR,Critically Endangered,60411
2006,2006,CR,Critically Endangered,60411
2014,2013,CR,Critically Endangered,1850
1996,1996,CR,Critically Endangered,1850
2017,2015,CR,Critically Endangered,80351408
2018,2016,CR,Critically Endangered,22702156
2016,2016,CR,Critically Endangered,22702156
2015,2015,CR,Critically Endangered,22702156
2012,2012,CR,Critically Endangered,22702156
2010,2010,CR,Critically Endangered,22702156
2009,2009,CR,Critically Endangered,22702156
2008,2008,CR,Critically Endangered,22702156
2005,2005,CR,Critically Endangered,22702156
2004,2004,VU,Vulnerable,22702156
2000,2000,VU,Vulnerable,22702156
1996,1996,VU,Vulnerable,22702156
1994,1994,VU,Vulnerable,22702156
1988,1988,T,Threatened,22702156
2021,2020,CR,Critically Endangered,169518528
2006,2006,CR,Critically Endangered,60325
2016,2016,CR,Critically Endangered,22710490
2012,2012,CR,Critically Endangered,22710490
2011,2011,CR,Critically Endangered,22710490
2010,2010,CR,Critically Endangered,22710490
2009,2009,CR,Critically Endangered,22710490
2008,2008,CR,Critically Endangered,22710490
2004,2004,CR,Critically Endangered,22710490
2000,2000,CR,Critically Endangered,22710490
1996,1996,CR,Critically Endangered,22710490
1994,1994,CR,Critically Endangered,22710490
1988,1988,T,Threatened,22710490
2014,2012,CR,Critically Endangered,196153
2017,2016,CR,Critically Endangered,103186194
2020,2012,CR,Critically Endangered,15157465
2016,2014,CR,Critically Endangered,49830106
2010,2007,CR,Critically Endangered,182964
2016,2016,CR,Critically Endangered,1933
2008,2008,CR,Critically Endangered,1933
1996,1996,CR,Critically Endangered,1933
1994,1994,E,Endangered,1933
1990,1990,K,Insufficiently Known,1933
1988,1988,K,Insufficiently Known,1933
1996,1996,CR,Critically Endangered,1950
2016,2016,CR,Critically Endangered,59391
2010,2009,CR,Critically Endangered,59391
2008,2008,CR,Critically Endangered,59391
2004,2004,CR,Critically Endangered,59391
2016,2016,CR,Critically Endangered,61911
2008,2008,DD,Data Deficient,61911
2006,2006,DD,Data Deficient,61911
2020,2020,CR,Critically Endangered,22685553
2016,2016,EN,Endangered,22685553
2013,2013,EN,Endangered,22685553
2012,2012,EN,Endangered,22685553
2008,2008,EN,Endangered,22685553
2005,2005,EN,Endangered,22685553
2004,2004,VU,Vulnerable,22685553
2000,2000,VU,Vulnerable,22685553
1994,1994,LR/lc,Lower Risk/least concern,22685553
1988,1988,LR/lc,Lower Risk/least concern,22685553
2019,2018,CR,Critically Endangered,199560
2012,2007,CR,Critically Endangered,199560
2021,2021,CR,Critically Endangered,22685542
2018,2018,CR,Critically Endangered,22685542
2016,2016,CR,Critically Endangered,22685542
2015,2015,CR,Critically Endangered,22685542
2014,2014,CR,Critically Endangered,22685542
2013,2013,CR,Critically Endangered,22685542
2012,2012,CR,Critically Endangered,22685542
2011,2011,CR,Critically Endangered,22685542
2010,2010,CR,Critically Endangered,22685542
2009,2009,CR,Critically Endangered,22685542
2008,2008,CR,Critically Endangered,22685542
2004,2004,CR,Critically Endangered,22685542
2000,2000,CR,Critically Endangered,22685542
1996,1996,EN,Endangered,22685542
1994,1994,EN,Endangered,22685542
1988,1988,T,Threatened,22685542
2021,2021,CR,Critically Endangered,22685572
2018,2018,CR,Critically Endangered,22685572
2016,2016,EN,Endangered,22685572
2013,2013,EN,Endangered,22685572
2012,2012,EN,Endangered,22685572
2008,2008,EN,Endangered,22685572
2004,2004,EN,Endangered,22685572
2000,2000,EN,Endangered,22685572
1996,1996,EN,Endangered,22685572
1994,1994,EN,Endangered,22685572
1988,1988,T,Threatened,22685572
2021,2020,CR,Critically Endangered,177897213
2020,2010,CR,Critically Endangered,167424
2011,2010,CR,Critically Endangered,167424
2018,2018,CR,Critically Endangered,22697021
2017,2016,CR,Critically Endangered,22697021
2016,2016,CR,Critically Endangered,22697021
2015,2015,CR,Critically Endangered,22697021
2013,2013,CR,Critically Endangered,22697021
2012,2012,CR,Critically Endangered,22697021
2011,2011,CR,Critically Endangered,22697021
2010,2010,CR,Critically Endangered,22697021
2009,2009,CR,Critically Endangered,22697021
2008,2008,CR,Critically Endangered,22697021
2007,2007,CR,Critically Endangered,22697021
2004,2004,EN,Endangered,22697021
2000,2000,EN,Endangered,22697021
1996,1996,EN,Endangered,22697021
1994,1994,EN,Endangered,22697021
1988,1988,T,Threatened,22697021
2018,2018,CR,Critically Endangered,22691932
2017,2016,CR,Critically Endangered,22691932
2017,2017,CR,Critically Endangered,22691932
2016,2016,CR,Critically Endangered,22691932
2015,2015,CR,Critically Endangered,22691932
2013,2013,CR,Critically Endangered,22691932
2012,2012,CR,Critically Endangered,22691932
2011,2011,CR,Critically Endangered,22691932
2008,2008,EN,Endangered,22691932
2004,2004,EN,Endangered,22691932
2000,2000,EN,Endangered,22691932
1996,1996,EN,Endangered,22691932
1994,1994,EN,Endangered,22691932
1988,1988,T,Threatened,22691932
2018,2017,CR,Critically Endangered,65880800
2018,2017,CR,Critically Endangered,65545215
2021,2019,CR,Critically Endangered,125252765
2014,2012,CR,Critically Endangered,196745
2004,2004,CR,Critically Endangered,44632
2004,2004,CR,Critically Endangered,44636
2004,2004,CR,Critically Endangered,44635
2004,2004,CR,Critically Endangered,44634
2017,2016,CR,Critically Endangered,95947515
2017,2016,CR,Critically Endangered,203171
2016,2016,CR,Critically Endangered,44461
2004,2004,EN,Endangered,44461
2016,2016,CR,Critically Endangered,44462
2004,2004,EN,Endangered,44462
1996,1996,CR,Critically Endangered,2116
1994,1994,E,Endangered,2116
2014,2014,CR,Critically Endangered,20639917
2020,2016,CR,Critically Endangered,55253
2010,2008,EN,Endangered,55253
2004,2004,EN,Endangered,55253
2020,2020,CR,Critically Endangered,77342583
2020,2020,CR,Critically Endangered,55254
2004,2004,EN,Endangered,55254
2020,2020,CR,Critically Endangered,55255
2004,2004,EN,Endangered,55255
2020,2020,CR,Critically Endangered,55104
2010,2008,CR,Critically Endangered,55104
2004,2004,CR,Critically Endangered,55104
2020,2020,CR,Critically Endangered,55257
2004,2004,CR,Critically Endangered,55257
2020,2020,CR,Critically Endangered,55258
2010,2008,EN,Endangered,55258
2004,2004,EN,Endangered,55258
2020,2020,CR,Critically Endangered,55040
2010,2006,CR,Critically Endangered,55040
2004,2004,CR,Critically Endangered,55040
2020,2020,CR,Critically Endangered,55259
2010,2008,EN,Endangered,55259
2004,2004,EN,Endangered,55259
2020,2020,CR,Critically Endangered,55260
2004,2004,EN,Endangered,55260
2020,2020,CR,Critically Endangered,77342769
2020,2020,CR,Critically Endangered,77342836
2016,2016,CR,Critically Endangered,174664
2010,2009,CR,Critically Endangered,174664
2016,2016,CR,Critically Endangered,61860
2011,2010,EN,Endangered,61860
2006,2006,DD,Data Deficient,61860
2016,2015,CR,Critically Endangered,2119
2004,2004,CR,Critically Endangered,2119
1996,1996,EX,Extinct,2119
1994,1994,Ex?,Extinct?,2119
2011,2011,CR,Critically Endangered,175360
2019,2018,CR,Critically Endangered,174591
2015,2012,NT,Near Threatened,174591
2010,2010,EN,Endangered,174591
2013,2012,CR,Critically Endangered,16770720
2014,2012,CR,Critically Endangered,54377
2004,2004,EN,Endangered,54377
2016,2016,CR,Critically Endangered,54389
2014,2013,CR,Critically Endangered,54389
2004,2004,CR,Critically Endangered,54389
2017,2016,CR,Critically Endangered,103771879
2016,2016,CR,Critically Endangered,103771879
2020,2014,CR,Critically Endangered,20659685
2014,2014,CR,Critically Endangered,20659685
2021,2018,CR,Critically Endangered,125056608
2017,2016,CR,Critically Endangered,44265
2016,2016,CR,Critically Endangered,44265
2010,2004,VU,Vulnerable,44265
2004,2004,VU,Vulnerable,44265
2021,2019,CR,Critically Endangered,197195
2021,2019,CR,Critically Endangered,145974379
2021,2019,CR,Critically Endangered,145974011
2011,2010,CR,Critically Endangered,156656
2016,2014,CR,Critically Endangered,49829728
2016,2014,CR,Critically Endangered,46862
2004,2004,CR,Critically Endangered,46862
2008,2008,CR,Critically Endangered,9014
1996,1996,VU,Vulnerable,9014
1994,1994,V,Vulnerable,9014
1990,1990,V,Vulnerable,9014
1988,1988,V,Vulnerable,9014
1986,1986,V,Vulnerable,9014
1982,1982,V,Vulnerable,9014
2008,2008,CR,Critically Endangered,9016
1996,1996,EN,Endangered,9016
1994,1994,E,Endangered,9016
1990,1990,E,Endangered,9016
1988,1988,E,Endangered,9016
1986,1986,E,Endangered,9016
1982,1982,E,Endangered,9016
2021,2018,CR,Critically Endangered,134691713
2020,2020,CR,Critically Endangered,149118918
2019,2018,CR,Critically Endangered,132629372
2019,2016,CR,Critically Endangered,54420
2004,2004,CR,Critically Endangered,54420
2020,2020,CR,Critically Endangered,39922
2008,2008,CR,Critically Endangered,39922
2000,2000,CR,Critically Endangered,39922
1996,1996,CR,Critically Endangered,39922
1994,1994,V,Vulnerable,39922
1990,1990,V,Vulnerable,39922
1988,1988,I,Indeterminate,39922
1986,1986,I,Indeterminate,39922
1982,1982,I,Indeterminate,39922
2020,2020,CR,Critically Endangered,2286
2008,2008,CR,Critically Endangered,2286
2000,2000,CR,Critically Endangered,2286
1996,1996,CR,Critically Endangered,2286
2020,2020,CR,Critically Endangered,43901
2008,2008,CR,Critically Endangered,43901
1996,1996,LR/lc,Lower Risk/least concern,43901
2020,2020,CR,Critically Endangered,39961
2008,2008,CR,Critically Endangered,39961
2003,2003,CR,Critically Endangered,39961
2000,2000,EN,Endangered,39961
2019,2018,CR,Critically Endangered,56323
2010,2008,EN,Endangered,56323
2004,2004,EN,Endangered,56323
2019,2016,CR,Critically Endangered,54488
2004,2004,CR,Critically Endangered,54488
2017,2016,CR,Critically Endangered,18435521
2013,2012,CR,Critically Endangered,18435521
2017,2016,CR,Critically Endangered,54489
2004,2004,CR,Critically Endangered,54489
2004,2004,CR,Critically Endangered,54490
2018,2016,CR,Critically Endangered,54491
2004,2004,CR,Critically Endangered,54491
2019,2016,CR,Critically Endangered,54492
2004,2004,CR,Critically Endangered,54492
2004,2004,CR,Critically Endangered,54493
2020,2020,CR,Critically Endangered,54495
2010,2004,CR,Critically Endangered,54495
2004,2004,CR,Critically Endangered,54495
2019,2018,CR,Critically Endangered,54497
2004,2004,EN,Endangered,54497
2017,2016,CR,Critically Endangered,54499
2004,2004,CR,Critically Endangered,54499
2020,2020,CR,Critically Endangered,54500
2004,2004,CR,Critically Endangered,54500
2004,2004,CR,Critically Endangered,54501
2020,2019,CR,Critically Endangered,54502
2004,2004,CR,Critically Endangered,54502
2017,2017,CR,Critically Endangered,81646342
2018,2017,CR,Critically Endangered,54506
2004,2004,CR,Critically Endangered,54506
2017,2016,CR,Critically Endangered,54507
2004,2004,CR,Critically Endangered,54507
2018,2018,CR,Critically Endangered,158466
2011,2010,CR,Critically Endangered,158466
2017,2016,CR,Critically Endangered,54509
2010,2009,CR,Critically Endangered,54509
2006,2006,CR,Critically Endangered,54509
2004,2004,CR,Critically Endangered,54509
2017,2016,CR,Critically Endangered,54510
2004,2004,CR,Critically Endangered,54510
2017,2016,CR,Critically Endangered,18435526
2013,2012,CR,Critically Endangered,18435526
2019,2018,CR,Critically Endangered,54514
2004,2004,CR,Critically Endangered,54514
2018,2016,CR,Critically Endangered,54515
2004,2004,CR,Critically Endangered,54515
2018,2016,CR,Critically Endangered,54517
2006,2006,CR,Critically Endangered,54517
2004,2004,CR,Critically Endangered,54517
2018,2016,CR,Critically Endangered,54518
2004,2004,EX,Extinct,54518
2019,2018,CR,Critically Endangered,54520
2004,2004,EN,Endangered,54520
2018,2016,CR,Critically Endangered,54524
2004,2004,CR,Critically Endangered,54524
2018,2016,CR,Critically Endangered,54526
2004,2004,CR,Critically Endangered,54526
2017,2016,CR,Critically Endangered,54527
2004,2004,CR,Critically Endangered,54527
2021,2016,CR,Critically Endangered,54528
2017,2016,CR,Critically Endangered,54528
2004,2004,CR,Critically Endangered,54528
2020,2020,CR,Critically Endangered,54529
2010,2006,CR,Critically Endangered,54529
2004,2006,CR,Critically Endangered,54529
2020,2020,CR,Critically Endangered,54530
2017,2016,EN,Endangered,54530
2004,2004,CR,Critically Endangered,54530
2018,2016,CR,Critically Endangered,54532
2004,2004,CR,Critically Endangered,54532
2017,2016,CR,Critically Endangered,54534
2004,2004,CR,Critically Endangered,54534
2017,2016,CR,Critically Endangered,21567292
2018,2016,CR,Critically Endangered,136173
2008,2008,CR,Critically Endangered,136173
2018,2016,CR,Critically Endangered,18435530
2013,2012,CR,Critically Endangered,18435530
2020,2020,CR,Critically Endangered,54535
2010,2004,CR,Critically Endangered,54535
2004,2004,CR,Critically Endangered,54535
2019,2018,CR,Critically Endangered,54536
2008,2008,CR,Critically Endangered,54536
2004,2004,CR,Critically Endangered,54536
2018,2016,CR,Critically Endangered,54537
2004,2004,DD,Data Deficient,54537
2018,2016,CR,Critically Endangered,18435537
2013,2012,CR,Critically Endangered,18435537
2013,2013,CR,Critically Endangered,158467
2011,2010,CR,Critically Endangered,158467
2017,2016,CR,Critically Endangered,54538
2004,2004,CR,Critically Endangered,54538
2018,2018,CR,Critically Endangered,54539
2006,2006,CR,Critically Endangered,54539
2004,2004,CR,Critically Endangered,54539
2008,2008,CR,Critically Endangered,136038
2017,2016,CR,Critically Endangered,54540
2004,2004,CR,Critically Endangered,54540
2021,2016,CR,Critically Endangered,54541
2017,2016,CR,Critically Endangered,54541
2004,2004,CR,Critically Endangered,54541
2020,2020,CR,Critically Endangered,54542
2004,2004,CR,Critically Endangered,54542
2018,2016,CR,Critically Endangered,54543
2004,2004,CR,Critically Endangered,54543
2018,2018,CR,Critically Endangered,18435550
2013,2012,CR,Critically Endangered,18435550
2019,2018,CR,Critically Endangered,135890
2008,2008,CR,Critically Endangered,135890
2017,2016,CR,Critically Endangered,54545
2004,2004,CR,Critically Endangered,54545
2019,2019,CR,Critically Endangered,54547
2004,2004,DD,Data Deficient,54547
2017,2016,CR,Critically Endangered,54550
2004,2004,CR,Critically Endangered,54550
2015,2014,CR,Critically Endangered,54551
2004,2004,CR,Critically Endangered,54551
2017,2016,CR,Critically Endangered,54553
2010,2008,CR,Critically Endangered,54553
2004,2004,CR,Critically Endangered,54553
2020,2020,CR,Critically Endangered,54554
2010,2004,CR,Critically Endangered,54554
2004,2004,CR,Critically Endangered,54554
2017,2016,CR,Critically Endangered,54557
2004,2004,CR,Critically Endangered,54557
2020,2020,CR,Critically Endangered,54558
2004,2004,CR,Critically Endangered,54558
2020,2020,CR,Critically Endangered,54559
2004,2004,VU,Vulnerable,54559
2020,2019,CR,Critically Endangered,54560
2010,2008,CR,Critically Endangered,54560
2004,2004,CR,Critically Endangered,54560
2019,2018,CR,Critically Endangered,54563
2010,2008,CR,Critically Endangered,54563
2006,2006,CR,Critically Endangered,54563
2004,2004,CR,Critically Endangered,54563
2009,2007,CR,Critically Endangered,169392
2019,2014,CR,Critically Endangered,44980158
2017,2017,CR,Critically Endangered,97180194
2017,2017,CR,Critically Endangered,97633244
2018,2017,CR,Critically Endangered,97295365
1996,1996,CR,Critically Endangered,2355
2017,2016,CR,Critically Endangered,107353425
2017,2016,CR,Critically Endangered,6739
1996,1996,DD,Data Deficient,6739
1994,1994,R,Rare,6739
2017,2016,CR,Critically Endangered,171139
2017,2016,CR,Critically Endangered,6735
2011,2010,CR,Critically Endangered,6735
2000,2000,CR,Critically Endangered,6735
2000,2000,EN,Endangered,6735
1996,1996,EX,Extinct,6735
1994,1994,Ex?,Extinct?,6735
1990,1990,V,Vulnerable,6735
1988,1988,V,Vulnerable,6735
1986,1986,V,Vulnerable,6735
1983,1983,V,Vulnerable,6735
2020,2016,CR,Critically Endangered,171057
2017,2016,CR,Critically Endangered,171057
2020,2019,CR,Critically Endangered,55915
2004,2004,EN,Endangered,55915
2020,2019,CR,Critically Endangered,44575
2004,2004,EN,Endangered,44575
2021,2021,CR,Critically Endangered,22735460
2019,2019,CR,Critically Endangered,22735460
2016,2016,CR,Critically Endangered,22735460
2015,2015,CR,Critically Endangered,22735460
2013,2013,CR,Critically Endangered,22735460
2012,2012,CR,Critically Endangered,22735460
2010,2010,CR,Critically Endangered,22735460
2009,2009,CR,Critically Endangered,22735460
2008,2008,NR,Not Recognized,22735460
2004,2004,NR,Not Recognized,22735460
2000,2000,NR,Not Recognized,22735460
1994,1994,NR,Not Recognized,22735460
1988,1988,NR,Not Recognized,22735460
2017,2016,CR,Critically Endangered,56326
2004,2004,CR,Critically Endangered,56326
2021,2020,CR,Critically Endangered,46104013
2021,2013,CR,Critically Endangered,44580253
2020,2012,CR,Critically Endangered,96102258
2019,2014,CR,Critically Endangered,67610740
2021,2020,CR,Critically Endangered,139119297
1996,1996,CR,Critically Endangered,2376
1994,1994,V,Vulnerable,2376
1990,1990,V,Vulnerable,2376
1988,1988,V,Vulnerable,2376
1986,1986,V,Vulnerable,2376
1985,1985,V,Vulnerable,2376
2010,2007,CR,Critically Endangered,184655
2013,2012,CR,Critically Endangered,197803
2018,2018,CR,Critically Endangered,61057
2006,2006,LC,Least Concern,61057
2018,2018,CR,Critically Endangered,61068
2006,2006,VU,Vulnerable,61068
2018,2018,CR,Critically Endangered,61067
2006,2006,VU,Vulnerable,61067
2021,2021,CR,Critically Endangered,80337495
2021,2021,CR,Critically Endangered,80340731
2020,2014,CR,Critically Endangered,20644114
2014,2014,CR,Critically Endangered,20644114
2014,2013,CR,Critically Endangered,2425
1996,1996,EX,Extinct,2425
1994,1994,Ex?,Extinct?,2425
2021,2020,CR,Critically Endangered,173823810
2007,2007,CR,Critically Endangered,63099
2021,2020,CR,Critically Endangered,173823851
2021,2020,CR,Critically Endangered,173823877
2020,2018,CR,Critically Endangered,136335
2014,2012,EN,Endangered,136335
2008,2008,EN,Endangered,136335
2020,2018,CR,Critically Endangered,41579
2014,2012,EN,Endangered,41579
2008,2008,DD,Data Deficient,41579
2015,2014,CR,Critically Endangered,2447
2013,2008,CR,Critically Endangered,2447
2008,2008,CR,Critically Endangered,2447
1996,1996,EN,Endangered,2447
1994,1994,E,Endangered,2447
1990,1990,R,Rare,2447
1988,1988,R,Rare,2447
1986,1986,R,Rare,2447
2019,2019,CR,Critically Endangered,22680384
2017,2017,CR,Critically Endangered,22680384
2016,2016,CR,Critically Endangered,22680384
2015,2015,CR,Critically Endangered,22680384
2013,2013,CR,Critically Endangered,22680384
2012,2012,CR,Critically Endangered,22680384
2008,2008,EN,Endangered,22680384
2004,2004,VU,Vulnerable,22680384
2000,2000,VU,Vulnerable,22680384
1996,1996,VU,Vulnerable,22680384
1994,1994,VU,Vulnerable,22680384
1988,1988,T,Threatened,22680384
2018,2016,CR,Critically Endangered,22680380
2016,2016,CR,Critically Endangered,22680380
2015,2015,CR,Critically Endangered,22680380
2013,2013,CR,Critically Endangered,22680380
2012,2012,CR,Critically Endangered,22680380
2011,2011,CR,Critically Endangered,22680380
2010,2010,CR,Critically Endangered,22680380
2009,2009,CR,Critically Endangered,22680380
2008,2008,CR,Critically Endangered,22680380
2007,2007,CR,Critically Endangered,22680380
2006,2006,CR,Critically Endangered,22680380
2004,2004,CR,Critically Endangered,22680380
2000,2000,CR,Critically Endangered,22680380
1996,1996,CR,Critically Endangered,22680380
1994,1994,CR,Critically Endangered,22680380
1988,1988,T,Threatened,22680380
2010,2008,CR,Critically Endangered,184017
2021,2013,CR,Critically Endangered,48280087
2019,2018,CR,Critically Endangered,60856
2018,2018,CR,Critically Endangered,60856
2006,2006,LC,Least Concern,60856
2020,2019,CR,Critically Endangered,61334
2006,2006,CR,Critically Endangered,61334
2017,2017,CR,Critically Endangered,117636167
2018,2018,CR,Critically Endangered,41713
2008,2008,CR,Critically Endangered,41713
1996,1996,EN,Endangered,41713
2011,2011,CR,Critically Endangered,180665
2013,2012,CR,Critically Endangered,57703
2004,2004,EN,Endangered,57703
2012,2007,CR,Critically Endangered,199489
2011,2011,CR,Critically Endangered,166033
2006,2006,CR,Critically Endangered,61244
2021,2020,CR,Critically Endangered,18885
1996,1996,DD,Data Deficient,18885
1994,1994,V,Vulnerable,18885
1990,1990,V,Vulnerable,18885
2021,2020,CR,Critically Endangered,70033622
2020,2019,CR,Critically Endangered,18903
1996,1996,VU,Vulnerable,18903
1994,1994,R,Rare,18903
1990,1990,R,Rare,18903
2021,2020,CR,Critically Endangered,18907
1996,1996,VU,Vulnerable,18907
2020,2019,CR,Critically Endangered,18898
1996,1996,VU,Vulnerable,18898
1994,1994,R,Rare,18898
1990,1990,R,Rare,18898
2011,2010,CR,Critically Endangered,172429
2019,2019,CR,Critically Endangered,90997858
1996,1996,CR,Critically Endangered,2559
2006,2006,CR,Critically Endangered,2576
1996,1996,CR,Critically Endangered,2576
1994,1994,E,Endangered,2576
2007,2007,CR,Critically Endangered,63385
2020,2011,CR,Critically Endangered,2593
2014,2011,CR,Critically Endangered,2593
2010,2009,DD,Data Deficient,2593
1996,1996,DD,Data Deficient,2593
1994,1994,R,Rare,2593
1990,1990,R,Rare,2593
2019,2018,CR,Critically Endangered,170501
2016,2016,CR,Critically Endangered,170501
2019,2018,CR,Critically Endangered,97358453
2021,2018,CR,Critically Endangered,163458
2000,2000,CR,Critically Endangered,163458
1996,1996,CR,Critically Endangered,163458
1994,1994,E,Endangered,163458
1990,1990,E,Endangered,163458
1988,1988,E,Endangered,163458
1986,1986,V,Vulnerable,163458
1982,1982,V,Vulnerable,163458
2019,2018,CR,Critically Endangered,10953
2000,2000,EN,Endangered,10953
1996,1996,LR/nt,Lower Risk/near threatened,10953
2019,2018,CR,Critically Endangered,10949
2000,2000,CR,Critically Endangered,10949
1996,1996,EN,Endangered,10949
1994,1994,I,Indeterminate,10949
1990,1990,I,Indeterminate,10949
1988,1988,I,Indeterminate,10949
2019,2018,CR,Critically Endangered,10952
2000,2000,EN,Endangered,10952
1996,1996,EN,Endangered,10952
1994,1994,K,Insufficiently Known,10952
1990,1990,K,Insufficiently Known,10952
1988,1988,K,Insufficiently Known,10952
2021,2017,CR,Critically Endangered,29452
2010,2009,EN,Endangered,29452
2021,2017,CR,Critically Endangered,176214
2011,2010,EN,Endangered,176214
2017,2016,CR,Critically Endangered,6234
2008,2008,CR,Critically Endangered,6234
2007,2007,CR,Critically Endangered,6234
1996,1996,CR,Critically Endangered,6234
1994,1994,E,Endangered,6234
1990,1990,V,Vulnerable,6234
1988,1988,R,Rare,6234
1986,1986,R,Rare,6234
1965,1965,,"""Less rare but believed to be threatened-requires watching""",6234
2011,2011,CR,Critically Endangered,2713
1996,1996,EX,Extinct,2713
1994,1994,E,Endangered,2713
2004,2004,CR,Critically Endangered,44471
2004,2004,CR,Critically Endangered,44474
2004,2004,CR,Critically Endangered,44477
2016,2016,CR,Critically Endangered,2722
2004,2004,CR,Critically Endangered,2722
1996,1996,LR/lc,Lower Risk/least concern,2722
2011,2011,CR,Critically Endangered,194492
2010,2009,CR,Critically Endangered,156090
2010,2009,CR,Critically Endangered,155705
2010,2009,CR,Critically Endangered,155668
2010,2009,CR,Critically Endangered,2725
1996,1996,CR,Critically Endangered,2725
1994,1994,E,Endangered,2725
2010,2009,CR,Critically Endangered,172032
2010,2010,CR,Critically Endangered,155972
2014,2013,CR,Critically Endangered,20593189
2010,2009,CR,Critically Endangered,2732
1996,1996,CR,Critically Endangered,2732
2010,2010,CR,Critically Endangered,155661
2010,2010,CR,Critically Endangered,2734
1996,1996,CR,Critically Endangered,2734
2010,2009,CR,Critically Endangered,156174
2010,2009,CR,Critically Endangered,2728
1996,1996,CR,Critically Endangered,2728
1994,1994,E,Endangered,2728
2010,2009,CR,Critically Endangered,2735
1996,1996,CR,Critically Endangered,2735
2010,2009,CR,Critically Endangered,2729
1996,1996,CR,Critically Endangered,2729
1994,1994,E,Endangered,2729
2018,2017,CR,Critically Endangered,2742
2010,2004,DD,Data Deficient,2742
2004,2004,DD,Data Deficient,2742
1996,1996,EN,Endangered,2742
2018,2017,CR,Critically Endangered,2743
2010,2004,DD,Data Deficient,2743
2004,2004,DD,Data Deficient,2743
1996,1996,EN,Endangered,2743
2020,2019,CR,Critically Endangered,2746
2009,2006,CR,Critically Endangered,2746
1996,1996,CR,Critically Endangered,2746
2010,2008,CR,Critically Endangered,2748
1996,1996,EN,Endangered,2748
2010,2008,CR,Critically Endangered,2749
1996,1996,EN,Endangered,2749
2017,2015,CR,Critically Endangered,2750
2016,2015,CR,Critically Endangered,2750
2010,2004,EN,Endangered,2750
1996,1996,EN,Endangered,2750
2018,2017,CR,Critically Endangered,2751
1996,1996,EN,Endangered,2751
2018,2017,CR,Critically Endangered,47155317
2017,2016,CR,Critically Endangered,97633856
2014,2012,CR,Critically Endangered,196781
2019,2017,CR,Critically Endangered,65881182
1996,1996,CR,Critically Endangered,2765
1996,1996,CR,Critically Endangered,2766
2014,2013,CR,Critically Endangered,21247820
2019,2019,CR,Critically Endangered,2772
1996,1996,VU,Vulnerable,2772
2019,2019,CR,Critically Endangered,2773
1996,1996,VU,Vulnerable,2773
2019,2019,CR,Critically Endangered,91309381
2019,2019,CR,Critically Endangered,180971
2019,2019,CR,Critically Endangered,91309930
2019,2018,CR,Critically Endangered,2780
1996,1996,CR,Critically Endangered,2780
2019,2019,CR,Critically Endangered,143587355
2019,2019,CR,Critically Endangered,91310332
2019,2018,CR,Critically Endangered,169568
2009,2007,VU,Vulnerable,169568
2019,2019,CR,Critically Endangered,91310650
2011,2011,CR,Critically Endangered,2777
1996,1996,VU,Vulnerable,2777
2016,2012,CR,Critically Endangered,2785
2008,2008,CR,Critically Endangered,2785
1996,1996,LR/cd,Lower Risk/conservation dependent,2785
1994,1994,E,Endangered,2785
1990,1990,E,Endangered,2785
1988,1988,E,Endangered,2785
1986,1986,E,Endangered,2785
1982,1982,E,Endangered,2785
2014,2012,CR,Critically Endangered,196756
2016,2016,CR,Critically Endangered,2816
2008,2008,CR,Critically Endangered,2816
2000,2000,CR,Critically Endangered,2816
1996,1996,CR,Critically Endangered,2816
2011,2011,CR,Critically Endangered,164879
2004,2004,CR,Critically Endangered,55461
2017,2016,CR,Critically Endangered,2845
1996,1996,VU,Vulnerable,2845
1994,1994,R,Rare,2845
1996,1996,CR,Critically Endangered,2847
2004,2004,CR,Critically Endangered,10355
1996,1996,DD,Data Deficient,10355
1994,1994,K,Insufficiently Known,10355
2017,2016,CR,Critically Endangered,59142
2004,2004,CR,Critically Endangered,59142
2019,2019,CR,Critically Endangered,59143
2008,2008,CR,Critically Endangered,59143
2004,2004,CR,Critically Endangered,59143
2019,2019,CR,Critically Endangered,77345717
2020,2019,CR,Critically Endangered,170622240
2021,2019,CR,Critically Endangered,194312
2020,2019,CR,Critically Endangered,194312
2020,2019,CR,Critically Endangered,77345748
2020,2019,CR,Critically Endangered,61896
2006,2006,DD,Data Deficient,61896
2019,2019,CR,Critically Endangered,59152
2008,2008,CR,Critically Endangered,59152
2004,2004,CR,Critically Endangered,59152
2020,2019,CR,Critically Endangered,194315
2020,2019,CR,Critically Endangered,18435631
2013,2012,VU,Vulnerable,18435631
2020,2019,CR,Critically Endangered,59171
2008,2008,DD,Data Deficient,59171
2004,2004,DD,Data Deficient,59171
