year,assess_year,code,category,taxonid_iucn
1988,1988,R,Rare,7142
1986,1986,R,Rare,7142
2004,2004,CR,Critically Endangered,56682
2021,2020,CR,Critically Endangered,135828
2008,2008,CR,Critically Endangered,135828
2004,2004,CR,Critically Endangered,56688
2021,2020,CR,Critically Endangered,7145
2010,2008,CR,Critically Endangered,7145
2004,2004,CR,Critically Endangered,7145
1996,1996,VU,Vulnerable,7145
1994,1994,I,Indeterminate,7145
2021,2020,CR,Critically Endangered,7146
2010,2008,CR,Critically Endangered,7146
2008,2008,CR,Critically Endangered,7146
2004,2004,CR,Critically Endangered,7146
1996,1996,CR,Critically Endangered,7146
1994,1994,E,Endangered,7146
2004,2004,CR,Critically Endangered,56698
2010,2008,CR,Critically Endangered,56712
2004,2004,CR,Critically Endangered,56712
2010,2008,CR,Critically Endangered,56730
2004,2004,CR,Critically Endangered,56730
2020,2019,CR,Critically Endangered,151283927
2004,2004,CR,Critically Endangered,56742
2010,2008,CR,Critically Endangered,56796
2004,2004,CR,Critically Endangered,56796
2021,2020,CR,Critically Endangered,56813
2010,2008,CR,Critically Endangered,56813
2004,2004,CR,Critically Endangered,56813
2004,2004,CR,Critically Endangered,56815
2010,2008,CR,Critically Endangered,56819
2004,2004,CR,Critically Endangered,56819
2010,2008,CR,Critically Endangered,56825
2004,2004,CR,Critically Endangered,56825
2010,2008,CR,Critically Endangered,56827
2004,2004,CR,Critically Endangered,56827
2010,2008,CR,Critically Endangered,56836
2004,2004,CR,Critically Endangered,56836
2004,2004,CR,Critically Endangered,56851
2010,2008,CR,Critically Endangered,56874
2004,2004,CR,Critically Endangered,56874
2010,2008,CR,Critically Endangered,56909
2004,2004,CR,Critically Endangered,56909
2004,2004,CR,Critically Endangered,56920
2004,2004,CR,Critically Endangered,56931
2010,2008,CR,Critically Endangered,56952
2004,2004,CR,Critically Endangered,56952
2010,2008,CR,Critically Endangered,56955
2004,2004,CR,Critically Endangered,56955
2010,2008,CR,Critically Endangered,7147
2004,2004,CR,Critically Endangered,7147
1996,1996,DD,Data Deficient,7147
1994,1994,I,Indeterminate,7147
2021,2020,CR,Critically Endangered,7148
2004,2004,CR,Critically Endangered,7148
1996,1996,VU,Vulnerable,7148
1994,1994,R,Rare,7148
2004,2004,CR,Critically Endangered,56988
2004,2004,CR,Critically Endangered,57001
2010,2008,CR,Critically Endangered,57004
2004,2004,CR,Critically Endangered,57004
2004,2004,CR,Critically Endangered,29470
2004,2004,CR,Critically Endangered,57019
2021,2020,CR,Critically Endangered,57023
2008,2008,VU,Vulnerable,57023
2004,2004,CR,Critically Endangered,57023
2010,2008,CR,Critically Endangered,57034
2004,2004,CR,Critically Endangered,57034
2010,2008,CR,Critically Endangered,57052
2004,2004,CR,Critically Endangered,57052
2009,2007,CR,Critically Endangered,159064
2012,2012,CR,Critically Endangered,7582
1996,1996,CR,Critically Endangered,7582
1994,1994,I,Indeterminate,7582
1996,1996,CR,Critically Endangered,7583
1994,1994,I,Indeterminate,7583
2012,2012,CR,Critically Endangered,189659
2011,2011,CR,Critically Endangered,7617
1996,1996,VU,Vulnerable,7617
2012,2012,CR,Critically Endangered,7631
2000,2000,EX,Extinct,7631
1996,1996,CR,Critically Endangered,7631
1994,1994,I,Indeterminate,7631
1990,1990,Ex,Extinct,7631
1988,1988,Ex,Extinct,7631
1986,1986,Ex,Extinct,7631
2017,2017,CR,Critically Endangered,22720966
2016,2016,EN,Endangered,22720966
2013,2013,EN,Endangered,22720966
2012,2012,VU,Vulnerable,22720966
2008,2008,VU,Vulnerable,22720966
2004,2004,NT,Near Threatened,22720966
2000,2000,LR/lc,Lower Risk/least concern,22720966
1994,1994,LR/lc,Lower Risk/least concern,22720966
1988,1988,LR/lc,Lower Risk/least concern,22720966
2017,2014,CR,Critically Endangered,50951457
2013,2011,CR,Critically Endangered,196621
2014,2011,CR,Critically Endangered,62213
2019,2018,CR,Critically Endangered,7726
1996,1996,CR,Critically Endangered,7726
2000,2000,CR,Critically Endangered,40717
1996,1996,CR,Critically Endangered,40717
1994,1994,E,Endangered,40717
2010,2010,CR,Critically Endangered,7745
1996,1996,EN,Endangered,7745
2010,2010,CR,Critically Endangered,7736
1996,1996,EN,Endangered,7736
1994,1994,K,Insufficiently Known,7736
2010,2010,CR,Critically Endangered,7741
1996,1996,EN,Endangered,7741
1994,1994,V,Vulnerable,7741
2010,2010,CR,Critically Endangered,7742
1996,1996,EN,Endangered,7742
1994,1994,V,Vulnerable,7742
2010,2010,CR,Critically Endangered,153710
2020,2019,CR,Critically Endangered,182717
2010,2006,VU,Vulnerable,182717
2020,2020,CR,Critically Endangered,181722
2018,2006,CR,Critically Endangered,181722
2010,2006,CR,Critically Endangered,181722
2020,2020,CR,Critically Endangered,181690
2010,2006,CR,Critically Endangered,181690
2020,2019,CR,Critically Endangered,182195
2010,2006,DD,Data Deficient,182195
2020,2020,CR,Critically Endangered,182307
2018,2006,CR,Critically Endangered,182307
2010,2006,CR,Critically Endangered,182307
2017,2007,EN,Endangered,2572
2017,2016,CR,Critically Endangered,2572
2007,2007,EN,Endangered,2572
1996,1996,LR/cd,Lower Risk/conservation dependent,2572
1994,1994,V,Vulnerable,2572
1990,1990,V,Vulnerable,2572
1988,1988,V,Vulnerable,2572
1986,1986,E,Endangered,2572
2014,2012,CR,Critically Endangered,203507
2021,2014,CR,Critically Endangered,203143
2015,2014,CR,Critically Endangered,65378468
2011,2011,CR,Critically Endangered,7807
1996,1996,EW,Extinct in the Wild,7807
2016,2015,CR,Critically Endangered,47691366
2021,2019,CR,Critically Endangered,139164598
2021,2019,CR,Critically Endangered,139164662
2018,2016,CR,Critically Endangered,7862
2003,2003,EN,Endangered,7862
1996,1996,EN,Endangered,7862
2000,2000,CR,Critically Endangered,7865
1996,1996,CR,Critically Endangered,7865
1994,1994,I,Indeterminate,7865
1990,1990,E,Endangered,7865
1988,1988,E,Endangered,7865
1986,1986,I,Indeterminate,7865
1983,1983,V,Vulnerable,7865
2000,2000,CR,Critically Endangered,7870
1996,1996,CR,Critically Endangered,7870
1994,1994,E,Endangered,7870
1990,1990,Ex?,Extinct?,7870
1988,1988,Ex?,Extinct?,7870
1986,1986,Ex?,Extinct?,7870
1983,1983,E,Endangered,7870
2000,2000,CR,Critically Endangered,40042
1994,1994,E,Endangered,40042
1983,1983,E,Endangered,40042
1996,1996,CR,Critically Endangered,7876
1994,1994,E,Endangered,7876
1990,1990,E,Endangered,7876
1988,1988,E,Endangered,7876
1986,1986,E,Endangered,7876
1983,1983,E,Endangered,7876
2000,2000,CR,Critically Endangered,7894
1996,1996,CR,Critically Endangered,7894
1994,1994,E,Endangered,7894
1983,1983,E,Endangered,7894
2012,2012,CR,Critically Endangered,7877
1996,1996,CR,Critically Endangered,7877
1994,1994,E,Endangered,7877
1990,1990,E,Endangered,7877
1988,1988,E,Endangered,7877
1986,1986,E,Endangered,7877
1983,1983,E,Endangered,7877
2000,2000,CR,Critically Endangered,7878
1996,1996,CR,Critically Endangered,7878
1994,1994,E,Endangered,7878
1990,1990,E,Endangered,7878
1988,1988,E,Endangered,7878
1986,1986,E,Endangered,7878
1983,1983,E,Endangered,7878
2012,2012,CR,Critically Endangered,62262
2000,2000,CR,Critically Endangered,7887
1996,1996,CR,Critically Endangered,7887
1994,1994,E,Endangered,7887
1990,1990,E,Endangered,7887
1988,1988,E,Endangered,7887
1986,1986,E,Endangered,7887
1983,1983,E,Endangered,7887
2020,2019,CR,Critically Endangered,182306
2010,2006,CR,Critically Endangered,182306
2010,2007,CR,Critically Endangered,183095
2011,2009,CR,Critically Endangered,196038
2015,2014,CR,Critically Endangered,7949
2008,2008,CR,Critically Endangered,7949
1996,1996,CR,Critically Endangered,7949
1994,1994,E,Endangered,7949
1990,1990,E,Endangered,7949
1988,1988,E,Endangered,7949
1986,1986,E,Endangered,7949
1996,1996,CR,Critically Endangered,7986
2021,2019,CR,Critically Endangered,104759070
2009,2008,CR,Critically Endangered,164583
1996,1996,CR,Critically Endangered,8001
1994,1994,Ex?,Extinct?,8001
2008,2008,CR,Critically Endangered,8005
1996,1996,CR,Critically Endangered,8005
1994,1994,E,Endangered,8005
1990,1990,E,Endangered,8005
1988,1988,E,Endangered,8005
1986,1986,E,Endangered,8005
1982,1982,E,Endangered,8005
2013,2012,CR,Critically Endangered,58075
2004,2004,EN,Endangered,58075
2020,2018,CR,Critically Endangered,161336484
2020,2020,CR,Critically Endangered,22687922
2016,2016,CR,Critically Endangered,22687922
2015,2015,CR,Critically Endangered,22687922
2012,2012,CR,Critically Endangered,22687922
2010,2010,CR,Critically Endangered,22687922
2009,2009,CR,Critically Endangered,22687922
2008,2008,CR,Critically Endangered,22687922
2004,2004,CR,Critically Endangered,22687922
2000,2000,CR,Critically Endangered,22687922
1996,1996,CR,Critically Endangered,22687922
1994,1994,CR,Critically Endangered,22687922
1988,1988,T,Threatened,22687922
2018,2018,CR,Critically Endangered,22735457
2016,2016,CR,Critically Endangered,22735457
2015,2015,CR,Critically Endangered,22735457
2012,2012,CR,Critically Endangered,22735457
2010,2010,CR,Critically Endangered,22735457
2009,2009,CR,Critically Endangered,22735457
2008,2008,NR,Not Recognized,22735457
2004,2004,NR,Not Recognized,22735457
2000,2000,NR,Not Recognized,22735457
1994,1994,NR,Not Recognized,22735457
1988,1988,NR,Not Recognized,22735457
2021,2020,CR,Critically Endangered,149168620
2008,2008,CR,Critically Endangered,8070
1996,1996,EN,Endangered,8070
1994,1994,I,Indeterminate,8070
1990,1990,I,Indeterminate,8070
1988,1988,I,Indeterminate,8070
1986,1986,I,Indeterminate,8070
1982,1982,I,Indeterminate,8070
2020,2020,CR,Critically Endangered,92252436
2009,2007,CR,Critically Endangered,159049
2009,2007,CR,Critically Endangered,159061
2016,2015,CR,Critically Endangered,12079
1996,1996,CR,Critically Endangered,12079
1994,1994,E,Endangered,12079
2016,2015,CR,Critically Endangered,12080
1996,1996,EN,Endangered,12080
1994,1994,E,Endangered,12080
2013,2011,CR,Critically Endangered,202461
2019,2018,CR,Critically Endangered,192946
2014,2011,CR,Critically Endangered,202502
2014,2011,CR,Critically Endangered,202513
2019,2018,CR,Critically Endangered,193259
2012,2011,CR,Critically Endangered,198790
2010,2010,CR,Critically Endangered,8137
1996,1996,EN,Endangered,8137
1994,1994,R,Rare,8137
2010,2010,CR,Critically Endangered,153601
2016,2015,CR,Critically Endangered,153704
2010,2010,CR,Critically Endangered,153704
2010,2010,CR,Critically Endangered,8139
1996,1996,VU,Vulnerable,8139
1994,1994,R,Rare,8139
2010,2010,CR,Critically Endangered,153613
2010,2010,CR,Critically Endangered,153646
2010,2010,CR,Critically Endangered,153676
2010,2010,CR,Critically Endangered,153645
2010,2010,CR,Critically Endangered,153692
2010,2010,CR,Critically Endangered,8142
1996,1996,EN,Endangered,8142
1994,1994,R,Rare,8142
2010,2010,CR,Critically Endangered,8143
1996,1996,EN,Endangered,8143
1994,1994,R,Rare,8143
2010,2010,CR,Critically Endangered,153743
2010,2010,CR,Critically Endangered,8144
1996,1996,EN,Endangered,8144
1994,1994,R,Rare,8144
2010,2010,CR,Critically Endangered,8145
1996,1996,EN,Endangered,8145
1994,1994,R,Rare,8145
2010,2010,CR,Critically Endangered,8146
1996,1996,VU,Vulnerable,8146
1994,1994,R,Rare,8146
2010,2010,CR,Critically Endangered,8151
1996,1996,EN,Endangered,8151
2018,2017,CR,Critically Endangered,133704
2013,2008,CR,Critically Endangered,133704
2008,2008,CR,Critically Endangered,133704
2020,2020,CR,Critically Endangered,41712
2018,2017,EN,Endangered,41712
2012,2008,EN,Endangered,41712
2008,2008,EN,Endangered,41712
2018,2017,CR,Critically Endangered,133706
2008,2008,CR,Critically Endangered,133706
2014,2012,CR,Critically Endangered,201474
1996,1996,CR,Critically Endangered,8161
2017,2016,CR,Critically Endangered,80263386
2020,2019,CR,Critically Endangered,8205
2014,2012,CR,Critically Endangered,8205
2008,2008,EN,Endangered,8205
2000,2000,CR,Critically Endangered,8205
1996,1996,EN,Endangered,8205
1994,1994,V,Vulnerable,8205
1990,1990,V,Vulnerable,8205
2020,2018,CR,Critically Endangered,8211
2014,2012,CR,Critically Endangered,8211
2011,2011,CR,Critically Endangered,8211
2008,2008,EN,Endangered,8211
2000,2000,CR,Critically Endangered,8211
1996,1996,CR,Critically Endangered,8211
1994,1994,E,Endangered,8211
1990,1990,E,Endangered,8211
1988,1988,E,Endangered,8211
1986,1986,E,Endangered,8211
1965,1965,,"""Status inadequately known-survey required or data sought""",8211
2020,2018,CR,Critically Endangered,8202
2014,2012,CR,Critically Endangered,8202
2008,2008,VU,Vulnerable,8202
2000,2000,VU,Vulnerable,8202
1996,1996,VU,Vulnerable,8202
1994,1994,E,Endangered,8202
1990,1990,E,Endangered,8202
1988,1988,V,Vulnerable,8202
1986,1986,V,Vulnerable,8202
1965,1965,,"""Status inadequately known-survey required or data sought""",8202
2020,2020,CR,Critically Endangered,22688244
2018,2016,CR,Critically Endangered,22688244
2018,2018,CR,Critically Endangered,22688244
2016,2016,CR,Critically Endangered,22688244
2015,2015,CR,Critically Endangered,22688244
2014,2014,CR,Critically Endangered,22688244
2012,2012,EN,Endangered,22688244
2008,2008,EN,Endangered,22688244
2004,2004,EN,Endangered,22688244
2000,2000,EN,Endangered,22688244
1996,1996,VU,Vulnerable,22688244
1994,1994,VU,Vulnerable,22688244
1988,1988,T,Threatened,22688244
2021,2019,CR,Critically Endangered,149169268
2021,2019,CR,Critically Endangered,160074944
2021,2019,CR,Critically Endangered,160074983
2021,2020,CR,Critically Endangered,149169783
2021,2019,CR,Critically Endangered,149169648
2021,2020,CR,Critically Endangered,149172062
2017,2017,CR,Critically Endangered,184496
2016,2016,CR,Critically Endangered,184496
2010,2004,CR,Critically Endangered,184496
2016,2015,CR,Critically Endangered,45463463
2017,2017,CR,Critically Endangered,97236499
2014,2013,CR,Critically Endangered,19672635
1996,1996,CR,Critically Endangered,8373
1994,1994,E,Endangered,8373
1990,1990,E,Endangered,8373
1988,1988,E,Endangered,8373
1986,1986,E,Endangered,8373
1983,1983,E,Endangered,8373
2019,2018,CR,Critically Endangered,8375
2010,2008,CR,Critically Endangered,8375
2004,2004,CR,Critically Endangered,8375
1996,1996,DD,Data Deficient,8375
1994,1994,R,Rare,8375
2021,2021,CR,Critically Endangered,22712042
2016,2016,CR,Critically Endangered,22712042
2012,2012,CR,Critically Endangered,22712042
2010,2010,CR,Critically Endangered,22712042
2009,2009,CR,Critically Endangered,22712042
2008,2008,CR,Critically Endangered,22712042
2004,2004,CR,Critically Endangered,22712042
2000,2000,CR,Critically Endangered,22712042
1996,1996,CR,Critically Endangered,22712042
1994,1994,CR,Critically Endangered,22712042
1988,1988,T,Threatened,22712042
2018,2018,CR,Critically Endangered,22726340
2017,2016,CR,Critically Endangered,22726340
2016,2016,CR,Critically Endangered,22726340
2014,2014,CR,Critically Endangered,22726340
2014,2014,CR,Critically Endangered,19673674
2014,2014,CR,Critically Endangered,19673677
2020,2014,CR,Critically Endangered,19673680
2014,2014,CR,Critically Endangered,19673680
2014,2014,CR,Critically Endangered,19673837
2020,2014,CR,Critically Endangered,19673704
2014,2014,CR,Critically Endangered,19673704
2014,2014,CR,Critically Endangered,19673831
2014,2012,CR,Critically Endangered,196167
2017,2014,CR,Critically Endangered,48280279
2018,2018,CR,Critically Endangered,22707085
2017,2016,CR,Critically Endangered,22707085
2016,2016,CR,Critically Endangered,22707085
2015,2015,CR,Critically Endangered,22707085
2013,2013,CR,Critically Endangered,22707085
2012,2012,CR,Critically Endangered,22707085
2010,2010,CR,Critically Endangered,22707085
2009,2009,CR,Critically Endangered,22707085
2008,2008,CR,Critically Endangered,22707085
2004,2004,CR,Critically Endangered,22707085
2000,2000,CR,Critically Endangered,22707085
1996,1996,CR,Critically Endangered,22707085
1994,1994,CR,Critically Endangered,22707085
1988,1988,T,Threatened,22707085
2016,2016,CR,Critically Endangered,16895307
2012,2012,CR,Critically Endangered,16895307
2019,2018,CR,Critically Endangered,114823717
2021,2020,CR,Critically Endangered,162160431
2020,2010,CR,Critically Endangered,8493
2010,2010,CR,Critically Endangered,8493
1996,1996,EN,Endangered,8493
2014,2013,CR,Critically Endangered,20593529
2014,2012,CR,Critically Endangered,196178
2021,2019,CR,Critically Endangered,160883244
2009,2006,CR,Critically Endangered,158924
2011,2011,CR,Critically Endangered,1296
1996,1996,VU,Vulnerable,1296
1994,1994,I,Indeterminate,1296
2020,2019,CR,Critically Endangered,60151
2016,2006,VU,Vulnerable,60151
2006,2006,VU,Vulnerable,60151
2021,2020,CR,Critically Endangered,39406
2016,2005,VU,Vulnerable,39406
2005,2005,VU,Vulnerable,39406
2000,2000,VU,Vulnerable,39406
2020,2019,CR,Critically Endangered,60153
2016,2006,NT,Near Threatened,60153
2006,2006,NT,Near Threatened,60153
2021,2020,CR,Critically Endangered,39414
2016,2005,EN,Endangered,39414
2009,2005,EN,Endangered,39414
2000,2000,EN,Endangered,39414
2018,2018,CR,Critically Endangered,103657434
2017,2016,CR,Critically Endangered,103657434
2016,2016,CR,Critically Endangered,103657434
2019,2018,CR,Critically Endangered,118245368
2019,2018,CR,Critically Endangered,118245378
2019,2018,CR,Critically Endangered,118245391
2018,2018,CR,Critically Endangered,22697742
2017,2016,CR,Critically Endangered,22697742
2016,2016,CR,Critically Endangered,22697742
2015,2015,CR,Critically Endangered,22697742
2013,2013,CR,Critically Endangered,22697742
2012,2012,CR,Critically Endangered,22697742
2010,2010,CR,Critically Endangered,22697742
2009,2009,CR,Critically Endangered,22697742
2008,2008,CR,Critically Endangered,22697742
2007,2007,CR,Critically Endangered,22697742
2005,2005,CR,Critically Endangered,22697742
2004,2004,CR,Critically Endangered,22697742
2000,2000,CR,Critically Endangered,22697742
1996,1996,VU,Vulnerable,22697742
1994,1994,VU,Vulnerable,22697742
1988,1988,T,Threatened,22697742
2018,2018,CR,Critically Endangered,22728808
2016,2016,CR,Critically Endangered,22728808
2015,2015,CR,Critically Endangered,22728808
2013,2013,CR,Critically Endangered,22728808
2012,2012,CR,Critically Endangered,22728808
2010,2010,CR,Critically Endangered,22728808
2009,2009,CR,Critically Endangered,22728808
2008,2008,CR,Critically Endangered,22728808
2005,2005,CR,Critically Endangered,22728808
2004,2004,CR,Critically Endangered,22728808
2000,2000,EX,Extinct,22728808
1994,1994,EX,Extinct,22728808
1988,1988,EX,Extinct,22728808
2021,2021,CR,Critically Endangered,157866233
2010,2009,CR,Critically Endangered,183087
2020,2019,CR,Critically Endangered,182566
2010,2006,CR,Critically Endangered,182566
2020,2019,CR,Critically Endangered,182151
2010,2006,EN,Endangered,182151
2019,2018,CR,Critically Endangered,191313
2020,2011,CR,Critically Endangered,172740
2011,2011,CR,Critically Endangered,172740
2012,2012,CR,Critically Endangered,8778
1996,1996,CR,Critically Endangered,8778
1994,1994,E,Endangered,8778
1990,1990,E,Endangered,8778
1988,1988,E,Endangered,8778
1986,1986,E,Endangered,8778
2014,2014,CR,Critically Endangered,19056
1996,1996,CR,Critically Endangered,19056
1994,1994,I,Indeterminate,19056
2011,2010,CR,Critically Endangered,173172
2016,2015,CR,Critically Endangered,184702
2010,2004,EN,Endangered,184702
2010,2004,CR,Critically Endangered,184698
2020,2019,CR,Critically Endangered,184743
2010,2008,CR,Critically Endangered,184743
2010,2008,CR,Critically Endangered,184616
2020,2019,CR,Critically Endangered,165397
2010,2006,CR,Critically Endangered,165397
2009,2006,CR,Critically Endangered,165397
2010,2004,CR,Critically Endangered,184746
2019,2019,CR,Critically Endangered,122902229
2014,2014,CR,Critically Endangered,197286
2019,2019,CR,Critically Endangered,122902298
2014,2014,CR,Critically Endangered,197288
2014,2014,CR,Critically Endangered,197292
2014,2014,CR,Critically Endangered,197293
2019,2019,CR,Critically Endangered,122902325
2019,2019,CR,Critically Endangered,122902334
2019,2019,CR,Critically Endangered,122902339
2014,2014,CR,Critically Endangered,197294
2019,2019,CR,Critically Endangered,122902356
2019,2019,CR,Critically Endangered,122902464
2014,2014,CR,Critically Endangered,197297
2014,2014,CR,Critically Endangered,197298
2019,2019,CR,Critically Endangered,8814
1996,1996,VU,Vulnerable,8814
1994,1994,R,Rare,8814
2019,2019,CR,Critically Endangered,128972888
2019,2019,CR,Critically Endangered,128972928
2019,2019,CR,Critically Endangered,128972916
2017,2017,CR,Critically Endangered,107626909
2019,2019,CR,Critically Endangered,128972900
2019,2019,CR,Critically Endangered,122903211
2019,2019,CR,Critically Endangered,122903246
2019,2019,CR,Critically Endangered,8809
1996,1996,VU,Vulnerable,8809
1994,1994,V,Vulnerable,8809
1990,1990,V,Vulnerable,8809
1988,1988,V,Vulnerable,8809
2020,2020,CR,Critically Endangered,39352
2006,2006,VU,Vulnerable,39352
2000,2000,VU,Vulnerable,39352
2021,2020,CR,Critically Endangered,22690988
2018,2018,CR,Critically Endangered,22690988
2017,2016,CR,Critically Endangered,22690988
2016,2016,CR,Critically Endangered,22690988
2015,2015,CR,Critically Endangered,22690988
2013,2013,CR,Critically Endangered,22690988
2012,2012,CR,Critically Endangered,22690988
2010,2010,CR,Critically Endangered,22690988
2009,2009,CR,Critically Endangered,22690988
2008,2008,CR,Critically Endangered,22690988
2006,2006,CR,Critically Endangered,22690988
2004,2004,CR,Critically Endangered,22690988
2000,2000,CR,Critically Endangered,22690988
1996,1996,CR,Critically Endangered,22690988
1994,1994,CR,Critically Endangered,22690988
1988,1988,T,Threatened,22690988
2021,2021,CR,Critically Endangered,22691005
2016,2016,CR,Critically Endangered,22691005
2015,2015,CR,Critically Endangered,22691005
2012,2012,CR,Critically Endangered,22691005
2011,2011,CR,Critically Endangered,22691005
2010,2010,CR,Critically Endangered,22691005
2009,2009,CR,Critically Endangered,22691005
2008,2008,CR,Critically Endangered,22691005
2004,2004,CR,Critically Endangered,22691005
2000,2000,CR,Critically Endangered,22691005
1996,1996,CR,Critically Endangered,22691005
1994,1994,CR,Critically Endangered,22691005
1988,1988,T,Threatened,22691005
2016,2016,CR,Critically Endangered,22690985
2013,2013,CR,Critically Endangered,22690985
2012,2012,CR,Critically Endangered,22690985
2010,2010,CR,Critically Endangered,22690985
2009,2009,CR,Critically Endangered,22690985
2008,2008,CR,Critically Endangered,22690985
2006,2006,CR,Critically Endangered,22690985
2004,2004,CR,Critically Endangered,22690985
2000,2000,CR,Critically Endangered,22690985
1996,1996,CR,Critically Endangered,22690985
1994,1994,CR,Critically Endangered,22690985
1988,1988,T,Threatened,22690985
2016,2016,CR,Critically Endangered,22692388
2013,2013,CR,Critically Endangered,22692388
2012,2012,CR,Critically Endangered,22692388
2009,2009,CR,Critically Endangered,22692388
2008,2008,CR,Critically Endangered,22692388
2004,2004,CR,Critically Endangered,22692388
2000,2000,CR,Critically Endangered,22692388
1996,1996,CR,Critically Endangered,22692388
1994,1994,CR,Critically Endangered,22692388
1988,1988,T,Threatened,22692388
2018,2016,CR,Critically Endangered,113551876
2009,2008,CR,Critically Endangered,61501
2008,2008,CR,Critically Endangered,61501
2006,2006,EX,Extinct,61501
2009,2008,CR,Critically Endangered,61502
2006,2006,CR,Critically Endangered,61502
2009,2008,CR,Critically Endangered,61505
2006,2006,CR,Critically Endangered,61505
2009,2008,CR,Critically Endangered,8881
2006,2006,CR,Critically Endangered,8881
1996,1996,CR,Critically Endangered,8881
1994,1994,E,Endangered,8881
1990,1990,E,Endangered,8881
1988,1988,E,Endangered,8881
1986,1986,E,Endangered,8881
2014,2012,CR,Critically Endangered,196180
2021,2020,CR,Critically Endangered,125922864
2019,2018,CR,Critically Endangered,8889
1996,1996,CR,Critically Endangered,8889
1994,1994,R,Rare,8889
1990,1990,R,Rare,8889
2019,2018,CR,Critically Endangered,8893
1996,1996,VU,Vulnerable,8893
1994,1994,V,Vulnerable,8893
1990,1990,V,Vulnerable,8893
1988,1988,R,Rare,8893
1986,1986,R,Rare,8893
2000,2000,CR,Critically Endangered,8902
1996,1996,EX,Extinct,8902
1994,1994,I,Indeterminate,8902
1990,1990,I,Indeterminate,8902
1988,1988,I,Indeterminate,8902
1986,1986,I,Indeterminate,8902
2018,2013,CR,Critically Endangered,19452578
2014,2013,CR,Critically Endangered,19452578
2019,2019,CR,Critically Endangered,8918
1996,1996,DD,Data Deficient,8918
1994,1994,V,Vulnerable,8918
2020,2020,CR,Critically Endangered,182873
2010,2006,CR,Critically Endangered,182873
2018,2013,CR,Critically Endangered,22601
2014,2013,CR,Critically Endangered,22601
1996,1996,VU,Vulnerable,22601
1994,1994,R,Rare,22601
1990,1990,R,Rare,22601
2016,2016,CR,Critically Endangered,22715592
2013,2013,EN,Endangered,22715592
2012,2012,NT,Near Threatened,22715592
2008,2008,NT,Near Threatened,22715592
2004,2004,NT,Near Threatened,22715592
2000,2000,LR/nt,Lower Risk/near threatened,22715592
1994,1994,LR/nt,Lower Risk/near threatened,22715592
1988,1988,LR/lc,Lower Risk/least concern,22715592
2019,2019,CR,Critically Endangered,135739408
2014,2014,CR,Critically Endangered,62148124
2019,2016,CR,Critically Endangered,55322
2004,2004,VU,Vulnerable,55322
2017,2016,CR,Critically Endangered,55323
2004,2004,VU,Vulnerable,55323
2019,2017,CR,Critically Endangered,55327
2004,2004,EN,Endangered,55327
2004,2004,CR,Critically Endangered,55341
2019,2017,CR,Critically Endangered,8966
2007,2007,CR,Critically Endangered,8966
1996,1996,EN,Endangered,8966
1994,1994,E,Endangered,8966
1990,1990,E,Endangered,8966
1988,1988,E,Endangered,8966
1986,1986,E,Endangered,8966
1982,1982,E,Endangered,8966
2018,2017,CR,Critically Endangered,104717581
2020,2018,CR,Critically Endangered,9013
2000,2000,CR,Critically Endangered,9013
1996,1996,CR,Critically Endangered,9013
1994,1994,K,Insufficiently Known,9013
1990,1990,K,Insufficiently Known,9013
1988,1988,K,Insufficiently Known,9013
1986,1986,K,Insufficiently Known,9013
1982,1982,K,Insufficiently Known,9013
2004,2004,CR,Critically Endangered,9031
2002,2002,CR,Critically Endangered,9031
1996,1996,EN,Endangered,9031
1994,1994,E,Endangered,9031
2018,2018,CR,Critically Endangered,121001523
2018,2016,CR,Critically Endangered,156368
2011,2010,CR,Critically Endangered,156368
2013,2013,CR,Critically Endangered,29457
2021,2021,CR,Critically Endangered,22723786
2018,2018,CR,Critically Endangered,22723786
2016,2016,CR,Critically Endangered,22723786
2015,2015,CR,Critically Endangered,22723786
2013,2013,CR,Critically Endangered,22723786
2012,2012,CR,Critically Endangered,22723786
2010,2010,CR,Critically Endangered,22723786
2009,2009,CR,Critically Endangered,22723786
2008,2008,CR,Critically Endangered,22723786
2004,2004,CR,Critically Endangered,22723786
2000,2000,CR,Critically Endangered,22723786
1996,1996,EN,Endangered,22723786
1994,1994,EN,Endangered,22723786
1988,1988,T,Threatened,22723786
2018,2018,CR,Critically Endangered,22723773
2016,2016,CR,Critically Endangered,22723773
2015,2015,CR,Critically Endangered,22723773
2013,2013,CR,Critically Endangered,22723773
2012,2012,CR,Critically Endangered,22723773
2010,2010,CR,Critically Endangered,22723773
2009,2009,CR,Critically Endangered,22723773
2008,2008,VU,Vulnerable,22723773
2004,2004,VU,Vulnerable,22723773
2000,2000,VU,Vulnerable,22723773
1994,1994,LR/nt,Lower Risk/near threatened,22723773
1988,1988,T,Threatened,22723773
2018,2017,CR,Critically Endangered,97185801
2008,2008,CR,Critically Endangered,134027
2008,2008,CR,Critically Endangered,134524
2016,2015,CR,Critically Endangered,49563555
2021,2019,CR,Critically Endangered,197185
2017,2017,CR,Critically Endangered,97169500
2020,2020,CR,Critically Endangered,200901
2021,2021,CR,Critically Endangered,195295180
2019,2019,CR,Critically Endangered,145337546
2013,2012,CR,Critically Endangered,9186
1996,1996,EN,Endangered,9186
1994,1994,E,Endangered,9186
1990,1990,E,Endangered,9186
1988,1988,E,Endangered,9186
